name,year,male,female,5-14 years,15-24 years,25-34 years,35-54 years,55-74 years,75+ years
Panama,2010,130.0,21.0,0.0,33.0,41.0,51.0,17.0,9.0
Panama,2011,125.0,19.0,1.0,38.0,25.0,50.0,20.0,10.0
Panama,2012,117.0,18.0,1.0,38.0,33.0,32.0,24.0,7.0
Panama,2013,117.0,13.0,4.0,28.0,21.0,46.0,25.0,6.0
Panama,2014,127.0,20.0,6.0,42.0,31.0,47.0,12.0,9.0
Panama,2015,91.0,19.0,1.0,24.0,30.0,30.0,17.0,8.0
Panama,All,2669.0,434.0,58.0,777.0,763.0,916.0,445.0,144.0
Paraguay,1996,69.0,30.0,3.0,34.0,22.0,25.0,13.0,2.0
Paraguay,1997,85.0,41.0,10.0,44.0,31.0,27.0,13.0,1.0
Paraguay,1998,93.0,45.0,7.0,47.0,25.0,36.0,18.0,5.0
Paraguay,1999,106.0,55.0,4.0,62.0,20.0,53.0,20.0,2.0
Paraguay,2000,107.0,47.0,5.0,51.0,35.0,41.0,20.0,2.0
Paraguay,2001,98.0,54.0,10.0,62.0,23.0,27.0,21.0,9.0
Paraguay,2002,111.0,66.0,8.0,74.0,36.0,42.0,15.0,2.0
Paraguay,2003,129.0,45.0,12.0,70.0,20.0,48.0,17.0,7.0
Paraguay,2004,157.0,77.0,14.0,93.0,43.0,51.0,25.0,8.0
Paraguay,2005,155.0,84.0,17.0,98.0,37.0,54.0,26.0,7.0
Paraguay,2006,182.0,69.0,14.0,90.0,46.0,67.0,26.0,8.0
Paraguay,2007,159.0,68.0,14.0,77.0,54.0,46.0,27.0,9.0
Paraguay,2008,160.0,62.0,9.0,77.0,50.0,49.0,29.0,8.0
Paraguay,2009,213.0,70.0,10.0,106.0,55.0,67.0,38.0,7.0
Paraguay,2010,160.0,63.0,5.0,84.0,45.0,55.0,26.0,8.0
Paraguay,2011,222.0,76.0,13.0,116.0,75.0,61.0,24.0,9.0
Paraguay,2012,187.0,88.0,17.0,103.0,58.0,59.0,28.0,10.0
Paraguay,2013,247.0,76.0,22.0,122.0,68.0,60.0,38.0,13.0
Paraguay,2014,269.0,110.0,22.0,144.0,82.0,87.0,39.0,5.0
Paraguay,All,2909.0,1226.0,216.0,1554.0,825.0,955.0,463.0,122.0
Peru,1996,227.0,150.0,14.0,145.0,83.0,93.0,34.0,8.0
Peru,1997,170.0,116.0,6.0,116.0,66.0,72.0,24.0,2.0
Peru,1998,192.0,128.0,16.0,126.0,76.0,71.0,23.0,8.0
Peru,1999,155.0,85.0,9.0,85.0,61.0,67.0,14.0,4.0
Peru,2000,147.0,80.0,6.0,91.0,54.0,51.0,18.0,7.0
Peru,2001,140.0,84.0,13.0,84.0,50.0,44.0,26.0,7.0
Peru,2002,178.0,72.0,16.0,79.0,68.0,59.0,23.0,5.0
Peru,2003,172.0,63.0,13.0,69.0,57.0,63.0,27.0,6.0
Peru,2004,159.0,60.0,9.0,75.0,53.0,49.0,26.0,7.0
Peru,2005,118.0,80.0,7.0,76.0,38.0,52.0,21.0,4.0
Peru,2006,140.0,89.0,13.0,86.0,40.0,58.0,25.0,7.0
Peru,2007,266.0,141.0,24.0,150.0,71.0,104.0,42.0,16.0
Peru,2008,274.0,129.0,16.0,138.0,84.0,115.0,41.0,9.0
Peru,2009,110.0,40.0,12.0,51.0,30.0,36.0,20.0,1.0
Peru,2010,187.0,74.0,8.0,69.0,62.0,88.0,27.0,7.0
Peru,2011,321.0,157.0,24.0,168.0,94.0,115.0,56.0,21.0
Peru,2012,394.0,197.0,34.0,183.0,130.0,135.0,72.0,37.0
Peru,2013,246.0,98.0,22.0,118.0,70.0,87.0,35.0,12.0
Peru,2014,264.0,138.0,30.0,148.0,70.0,90.0,47.0,17.0
Peru,2015,169.0,95.0,14.0,80.0,63.0,68.0,31.0,8.0
Peru,All,4029.0,2076.0,306.0,2137.0,1320.0,1517.0,632.0,193.0
Philippines,1996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,1997,595.0,219.0,16.0,251.0,242.0,202.0,86.0,17.0
Philippines,1998,665.0,218.0,26.0,276.0,250.0,219.0,92.0,20.0
Philippines,1999,788.0,255.0,21.0,353.0,260.0,282.0,100.0,27.0
Philippines,2000,1045.0,358.0,32.0,436.0,365.0,392.0,148.0,30.0
Philippines,2001,927.0,277.0,20.0,414.0,294.0,314.0,138.0,24.0
Philippines,2002,999.0,302.0,37.0,460.0,328.0,325.0,120.0,31.0
Philippines,2003,1142.0,402.0,35.0,494.0,418.0,426.0,133.0,38.0
Philippines,2006,1386.0,402.0,63.0,546.0,460.0,475.0,201.0,43.0
Philippines,2007,1292.0,406.0,34.0,588.0,393.0,485.0,174.0,24.0
Philippines,2008,1411.0,409.0,46.0,612.0,451.0,495.0,175.0,41.0
Philippines,2009,1549.0,525.0,38.0,707.0,484.0,582.0,227.0,36.0
Philippines,2010,1629.0,487.0,52.0,721.0,501.0,576.0,214.0,52.0
Philippines,2011,1879.0,570.0,73.0,762.0,590.0,680.0,266.0,78.0
Philippines,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Philippines,All,15307.0,4830.0,493.0,6620.0,5036.0,5453.0,2074.0,461.0
Poland,1996,4537.0,909.0,64.0,628.0,696.0,2503.0,1345.0,210.0
Poland,1997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,1998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Poland,1999,4895.0,884.0,36.0,797.0,761.0,2714.0,1227.0,244.0
Poland,2000,4869.0,972.0,46.0,745.0,781.0,2796.0,1184.0,289.0
Poland,2001,5005.0,850.0,38.0,720.0,795.0,2829.0,1254.0,219.0
Poland,2002,4933.0,992.0,41.0,730.0,797.0,2805.0,1287.0,265.0
Poland,2003,4948.0,888.0,21.0,714.0,808.0,2724.0,1309.0,260.0
Poland,2004,5162.0,910.0,36.0,750.0,862.0,2740.0,1401.0,283.0
Poland,2005,5138.0,907.0,33.0,701.0,831.0,2736.0,1449.0,295.0
Poland,2006,4947.0,858.0,44.0,671.0,794.0,2512.0,1432.0,352.0
Poland,2007,4472.0,812.0,31.0,653.0,719.0,2169.0,1392.0,320.0
Poland,2008,4870.0,812.0,28.0,665.0,809.0,2351.0,1483.0,346.0
Poland,2009,5531.0,946.0,38.0,683.0,866.0,2685.0,1841.0,364.0
Poland,2010,5517.0,840.0,16.0,596.0,883.0,2578.0,1934.0,350.0
Poland,2011,5353.0,760.0,21.0,573.0,833.0,2480.0,1855.0,351.0
Poland,2012,5558.0,810.0,16.0,568.0,923.0,2448.0,2020.0,393.0
Poland,2013,5378.0,840.0,23.0,560.0,882.0,2294.0,2084.0,375.0
Poland,2014,5123.0,811.0,13.0,598.0,845.0,2211.0,1920.0,347.0
Poland,2015,4697.0,723.0,19.0,501.0,839.0,1921.0,1775.0,365.0
Poland,All,90933.0,15524.0,564.0,11853.0,14724.0,45496.0,28192.0,5628.0
Portugal,1996,491.0,162.0,1.0,46.0,65.0,144.0,233.0,164.0
Portugal,1997,483.0,145.0,2.0,43.0,79.0,150.0,224.0,130.0
Portugal,1998,416.0,140.0,1.0,35.0,56.0,134.0,212.0,118.0
Portugal,1999,407.0,138.0,4.0,29.0,53.0,131.0,187.0,141.0
Portugal,2000,417.0,107.0,0.0,35.0,49.0,123.0,181.0,136.0
Portugal,2001,586.0,175.0,2.0,49.0,101.0,193.0,244.0,172.0
Portugal,2002,947.0,263.0,4.0,60.0,146.0,365.0,392.0,243.0
Portugal,2003,889.0,267.0,0.0,50.0,134.0,329.0,388.0,255.0
Portugal,2004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,2005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Portugal,2007,751.0,269.0,2.0,37.0,89.0,282.0,346.0,264.0
Portugal,2008,794.0,244.0,2.0,34.0,92.0,300.0,354.0,256.0
Portugal,2009,803.0,222.0,1.0,49.0,90.0,301.0,324.0,260.0
Portugal,2010,834.0,265.0,2.0,39.0,85.0,330.0,346.0,297.0
Portugal,2011,794.0,223.0,2.0,24.0,79.0,329.0,351.0,232.0
Portugal,2012,859.0,217.0,1.0,34.0,68.0,334.0,354.0,285.0
Portugal,2013,811.0,241.0,0.0,25.0,82.0,314.0,370.0,261.0
Portugal,2014,924.0,298.0,2.0,36.0,86.0,393.0,394.0,311.0
Portugal,All,11206.0,3376.0,26.0,625.0,1354.0,4152.0,4900.0,3525.0
Puerto Rico,1996,297.0,34.0,1.0,43.0,67.0,123.0,62.0,35.0
Puerto Rico,1997,254.0,19.0,1.0,38.0,37.0,119.0,62.0,16.0
Puerto Rico,1998,290.0,31.0,3.0,50.0,58.0,114.0,63.0,33.0
Puerto Rico,1999,257.0,32.0,3.0,24.0,53.0,112.0,65.0,32.0
Puerto Rico,2000,278.0,27.0,0.0,34.0,51.0,136.0,64.0,20.0
Puerto Rico,2001,255.0,34.0,2.0,42.0,45.0,108.0,69.0,23.0
Puerto Rico,2002,202.0,37.0,1.0,18.0,46.0,94.0,57.0,23.0
Puerto Rico,2003,240.0,22.0,1.0,39.0,32.0,113.0,54.0,23.0
Puerto Rico,2004,256.0,23.0,2.0,26.0,55.0,109.0,58.0,29.0
Puerto Rico,2005,248.0,41.0,3.0,32.0,45.0,112.0,74.0,23.0
Puerto Rico,2006,243.0,22.0,0.0,42.0,38.0,102.0,64.0,19.0
Puerto Rico,2007,228.0,43.0,3.0,22.0,58.0,111.0,61.0,16.0
Puerto Rico,2008,253.0,47.0,1.0,26.0,43.0,123.0,83.0,24.0
Puerto Rico,2009,301.0,29.0,1.0,28.0,58.0,123.0,89.0,31.0
Puerto Rico,2010,241.0,45.0,0.0,22.0,43.0,120.0,75.0,26.0
Puerto Rico,2011,216.0,42.0,3.0,19.0,49.0,102.0,67.0,18.0
Puerto Rico,2012,204.0,44.0,2.0,32.0,31.0,87.0,78.0,18.0
Puerto Rico,2013,204.0,37.0,2.0,21.0,28.0,93.0,71.0,26.0
Puerto Rico,2014,188.0,32.0,2.0,22.0,24.0,71.0,85.0,16.0
Puerto Rico,2015,201.0,25.0,1.0,11.0,31.0,81.0,76.0,26.0
Puerto Rico,All,4856.0,666.0,32.0,591.0,892.0,2153.0,1377.0,477.0
Qatar,2001,18.0,5.0,0.0,2.0,6.0,15.0,0.0,0.0
Qatar,2004,20.0,1.0,0.0,2.0,5.0,14.0,0.0,0.0
Qatar,2005,16.0,1.0,0.0,7.0,6.0,3.0,1.0,0.0
Qatar,2006,24.0,5.0,0.0,4.0,9.0,14.0,1.0,1.0
Qatar,2007,37.0,4.0,1.0,7.0,15.0,15.0,3.0,0.0
Qatar,2008,31.0,2.0,0.0,1.0,14.0,17.0,1.0,0.0
Qatar,2009,41.0,3.0,0.0,10.0,17.0,15.0,2.0,0.0
Qatar,2010,46.0,1.0,0.0,8.0,21.0,18.0,0.0,0.0
Qatar,2011,45.0,5.0,0.0,11.0,16.0,21.0,2.0,0.0
Qatar,2012,38.0,5.0,0.0,7.0,17.0,18.0,1.0,0.0
Qatar,2013,36.0,1.0,0.0,8.0,16.0,13.0,0.0,0.0
Qatar,2014,52.0,3.0,0.0,13.0,16.0,23.0,3.0,0.0
Qatar,2015,57.0,9.0,0.0,15.0,22.0,28.0,1.0,0.0
Qatar,2016,63.0,7.0,2.0,13.0,23.0,30.0,2.0,0.0
Qatar,All,524.0,52.0,3.0,108.0,203.0,244.0,17.0,1.0
Republic of Korea,1996,4042.0,1815.0,79.0,986.0,1301.0,2065.0,1110.0,316.0
Republic of Korea,1997,4162.0,1862.0,65.0,849.0,1339.0,2191.0,1209.0,371.0
Republic of Korea,1998,6200.0,2369.0,73.0,1000.0,1773.0,3358.0,1877.0,488.0
Republic of Korea,1999,4968.0,2107.0,61.0,802.0,1312.0,2770.0,1665.0,465.0
Republic of Korea,2000,4481.0,1963.0,30.0,673.0,1101.0,2506.0,1614.0,520.0
Republic of Korea,2001,4852.0,2059.0,34.0,584.0,1179.0,2629.0,1851.0,634.0
Republic of Korea,2002,5939.0,2672.0,31.0,628.0,1371.0,3289.0,2312.0,980.0
Republic of Korea,2003,7514.0,3384.0,33.0,811.0,1589.0,4096.0,3094.0,1275.0
Republic of Korea,2004,7879.0,3613.0,43.0,700.0,1408.0,4381.0,3543.0,1417.0
Republic of Korea,2005,8026.0,3985.0,41.0,847.0,1689.0,4288.0,3666.0,1480.0
Republic of Korea,2006,7227.0,3426.0,35.0,627.0,1254.0,3914.0,3401.0,1422.0
Republic of Korea,2007,7747.0,4427.0,53.0,877.0,1905.0,4199.0,3537.0,1603.0
Republic of Korea,2008,8260.0,4598.0,49.0,891.0,1920.0,4765.0,3650.0,1583.0
Republic of Korea,2009,9927.0,5475.0,81.0,1009.0,2381.0,5828.0,4177.0,1926.0
Republic of Korea,2010,10321.0,5237.0,61.0,865.0,2273.0,5795.0,4498.0,2066.0
Republic of Korea,2011,10866.0,5040.0,56.0,875.0,2285.0,5949.0,4571.0,2170.0
Republic of Korea,2012,9621.0,4538.0,48.0,774.0,1943.0,5271.0,4099.0,2024.0
Republic of Korea,2013,10059.0,4367.0,37.0,756.0,1824.0,5662.0,4140.0,2007.0
Republic of Korea,2014,9735.0,4099.0,33.0,710.0,1776.0,5591.0,3913.0,1811.0
Republic of Korea,2015,9556.0,3954.0,31.0,677.0,1560.0,5050.0,4113.0,2079.0
Republic of Korea,All,151382.0,70990.0,974.0,15941.0,33183.0,83597.0,62040.0,26637.0
Republic of Moldova,1996,638.0,139.0,11.0,64.0,112.0,344.0,212.0,34.0
Republic of Moldova,1997,512.0,114.0,2.0,54.0,106.0,289.0,150.0,25.0
Republic of Moldova,1998,456.0,119.0,2.0,40.0,74.0,258.0,168.0,33.0
Republic of Moldova,1999,482.0,96.0,6.0,50.0,77.0,245.0,177.0,23.0
Republic of Moldova,2000,466.0,78.0,5.0,46.0,54.0,248.0,167.0,24.0
Republic of Moldova,2001,523.0,99.0,3.0,65.0,72.0,308.0,148.0,26.0
Republic of Moldova,2002,484.0,99.0,5.0,44.0,88.0,286.0,136.0,24.0
Republic of Moldova,2003,529.0,91.0,5.0,41.0,80.0,333.0,137.0,24.0
Republic of Moldova,2004,506.0,97.0,5.0,64.0,74.0,310.0,125.0,25.0
Republic of Moldova,2005,532.0,99.0,2.0,57.0,67.0,350.0,140.0,15.0
Republic of Moldova,2006,541.0,96.0,3.0,43.0,73.0,327.0,161.0,30.0
Republic of Moldova,2007,482.0,80.0,7.0,47.0,71.0,269.0,145.0,23.0
Republic of Moldova,2008,517.0,103.0,5.0,61.0,88.0,275.0,173.0,18.0
Republic of Moldova,2009,556.0,95.0,4.0,65.0,101.0,303.0,154.0,24.0
Republic of Moldova,2010,579.0,97.0,2.0,63.0,93.0,325.0,171.0,22.0
Republic of Moldova,2011,430.0,72.0,7.0,61.0,76.0,215.0,116.0,27.0
Republic of Moldova,2012,469.0,102.0,9.0,67.0,74.0,241.0,157.0,23.0
Republic of Moldova,2013,487.0,89.0,3.0,47.0,87.0,245.0,169.0,25.0
Republic of Moldova,2014,498.0,83.0,5.0,43.0,75.0,238.0,194.0,26.0
Republic of Moldova,2015,464.0,92.0,3.0,39.0,79.0,263.0,152.0,20.0
Republic of Moldova,2016,462.0,84.0,8.0,53.0,75.0,214.0,175.0,21.0
Republic of Moldova,All,10613.0,2024.0,102.0,1114.0,1696.0,5886.0,3327.0,512.0
Reunion,2001,77.0,20.0,0.0,14.0,28.0,44.0,10.0,1.0
Reunion,2002,76.0,17.0,2.0,10.0,22.0,37.0,15.0,7.0
Reunion,2003,83.0,24.0,0.0,15.0,21.0,56.0,14.0,1.0
Reunion,2004,64.0,16.0,0.0,8.0,22.0,37.0,12.0,1.0
Reunion,2005,65.0,24.0,0.0,9.0,20.0,44.0,11.0,5.0
Reunion,2006,75.0,17.0,0.0,12.0,12.0,43.0,20.0,5.0
Reunion,2007,73.0,19.0,1.0,9.0,14.0,46.0,18.0,4.0
Reunion,2008,74.0,19.0,0.0,13.0,22.0,37.0,19.0,2.0
Reunion,2009,86.0,13.0,0.0,12.0,15.0,44.0,23.0,5.0
Reunion,2010,64.0,25.0,3.0,13.0,15.0,37.0,17.0,4.0
Reunion,2011,61.0,15.0,1.0,8.0,18.0,31.0,13.0,5.0
Reunion,2012,69.0,15.0,0.0,12.0,14.0,36.0,21.0,1.0
Reunion,2013,77.0,16.0,0.0,9.0,17.0,42.0,19.0,6.0
Reunion,2014,68.0,14.0,1.0,7.0,15.0,35.0,21.0,3.0
Reunion,All,1012.0,254.0,8.0,151.0,255.0,569.0,233.0,50.0
Rodrigues,2001,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Rodrigues,2002,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
Rodrigues,2004,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rodrigues,2005,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Rodrigues,2006,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0
Rodrigues,2007,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Rodrigues,2008,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
Rodrigues,2009,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
Rodrigues,2010,3.0,2.0,0.0,0.0,1.0,3.0,1.0,0.0
Rodrigues,2011,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0
Rodrigues,2012,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
Rodrigues,2013,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Rodrigues,2014,4.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0
Rodrigues,2015,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
Rodrigues,2016,8.0,0.0,0.0,1.0,3.0,3.0,1.0,0.0
Rodrigues,All,31.0,12.0,1.0,9.0,12.0,16.0,5.0,0.0
Romania,1996,2335.0,493.0,17.0,271.0,344.0,1236.0,811.0,149.0
Romania,1997,2375.0,484.0,20.0,255.0,410.0,1224.0,795.0,155.0
Romania,1998,2350.0,488.0,19.0,230.0,384.0,1257.0,784.0,164.0
Romania,1999,2235.0,501.0,39.0,242.0,373.0,1108.0,796.0,178.0
Romania,2000,2325.0,511.0,29.0,220.0,422.0,1157.0,829.0,179.0
Romania,2001,2278.0,442.0,31.0,216.0,407.0,1181.0,718.0,167.0
Romania,2002,2539.0,528.0,46.0,236.0,433.0,1313.0,838.0,201.0
Romania,2003,2386.0,508.0,30.0,202.0,385.0,1257.0,838.0,182.0
Romania,2004,2276.0,444.0,30.0,199.0,360.0,1129.0,820.0,182.0
Romania,2005,2133.0,470.0,20.0,181.0,323.0,1089.0,784.0,206.0
Romania,2006,2240.0,481.0,19.0,184.0,332.0,1156.0,831.0,199.0
Romania,2007,1984.0,446.0,20.0,160.0,295.0,1010.0,740.0,205.0
Romania,2008,2026.0,446.0,24.0,204.0,273.0,973.0,779.0,219.0
Romania,2009,2197.0,389.0,24.0,202.0,307.0,1071.0,770.0,212.0
Romania,2010,2304.0,462.0,16.0,215.0,299.0,1142.0,881.0,213.0
Romania,2011,2142.0,394.0,19.0,216.0,263.0,1013.0,820.0,205.0
Romania,2012,2142.0,353.0,16.0,183.0,285.0,1015.0,802.0,194.0
Romania,2013,2043.0,364.0,14.0,156.0,266.0,949.0,811.0,211.0
Romania,2014,1887.0,322.0,14.0,139.0,248.0,796.0,782.0,230.0
Romania,2015,1886.0,342.0,15.0,138.0,222.0,838.0,760.0,255.0
Romania,2016,1651.0,318.0,16.0,105.0,161.0,728.0,727.0,232.0
Romania,All,45734.0,9186.0,478.0,4154.0,6792.0,22642.0,16716.0,4138.0
Russian Federation,1996,47826.0,9685.0,398.0,6688.0,10341.0,23515.0,13959.0,2610.0
Russian Federation,1997,45252.0,9494.0,422.0,6725.0,9272.0,21792.0,13906.0,2629.0
Russian Federation,1998,42547.0,8971.0,412.0,6656.0,8536.0,20773.0,12600.0,2541.0
Russian Federation,1999,47065.0,9909.0,500.0,7200.0,9142.0,23833.0,13681.0,2618.0
Russian Federation,2000,47520.0,9099.0,507.0,7593.0,9681.0,23989.0,12302.0,2547.0
Russian Federation,2001,47952.0,9006.0,503.0,8010.0,9973.0,24182.0,11705.0,2585.0
Russian Federation,2002,45967.0,9057.0,421.0,7721.0,9782.0,23029.0,11322.0,2749.0
Russian Federation,2003,42995.0,8450.0,363.0,7103.0,9135.0,21399.0,10528.0,2917.0
Russian Federation,2004,40894.0,8202.0,361.0,6883.0,8997.0,20133.0,9744.0,2978.0
Russian Federation,2005,38338.0,7464.0,275.0,6654.0,8788.0,18154.0,9028.0,2903.0
Russian Federation,2006,35387.0,7227.0,276.0,6188.0,8558.0,16209.0,8281.0,3102.0
Russian Federation,2007,33808.0,7341.0,261.0,6206.0,8534.0,15241.0,7889.0,3018.0
Russian Federation,2008,31286.0,6925.0,238.0,5779.0,7841.0,13888.0,7468.0,2997.0
Russian Federation,2009,30923.0,6485.0,244.0,5471.0,8219.0,13651.0,7156.0,2667.0
Russian Federation,2010,27561.0,5795.0,195.0,4697.0,7401.0,11984.0,6532.0,2547.0
Russian Federation,2011,25470.0,5568.0,169.0,4309.0,6854.0,10926.0,6192.0,2588.0
Russian Federation,2012,24189.0,5454.0,172.0,3902.0,6628.0,10327.0,6033.0,2581.0
Russian Federation,2013,23714.0,4976.0,165.0,3281.0,6628.0,10269.0,5798.0,2549.0
Russian Federation,2014,21886.0,4655.0,140.0,2778.0,5999.0,9402.0,5606.0,2616.0
Russian Federation,2015,20861.0,4571.0,136.0,2306.0,5724.0,9289.0,5505.0,2472.0
Russian Federation,All,721441.0,148334.0,6158.0,116150.0,166033.0,341985.0,185235.0,54214.0
Saint Kitts and Nevis,1996,4.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0
Saint Kitts and Nevis,1997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,1998,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,1999,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2000,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Saint Kitts and Nevis,2001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saint Kitts and Nevis,2002,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Saint Kitts and Nevis,2005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saint Kitts and Nevis,2006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2007,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saint Kitts and Nevis,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2009,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,2010,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
Saint Kitts and Nevis,2011,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,2012,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
Saint Kitts and Nevis,2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,All,14.0,6.0,1.0,3.0,5.0,7.0,4.0,0.0
Saint Lucia,1996,6.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0
Saint Lucia,1997,9.0,0.0,0.0,2.0,1.0,3.0,2.0,1.0
Saint Lucia,1998,5.0,3.0,0.0,0.0,2.0,4.0,0.0,2.0
Saint Lucia,1999,7.0,1.0,0.0,2.0,3.0,1.0,2.0,0.0
Saint Lucia,2000,11.0,3.0,1.0,0.0,4.0,3.0,4.0,2.0
Saint Lucia,2001,7.0,0.0,0.0,2.0,3.0,1.0,1.0,0.0
Saint Lucia,2002,8.0,4.0,0.0,3.0,2.0,2.0,2.0,3.0
Saint Lucia,2003,6.0,4.0,0.0,3.0,2.0,2.0,1.0,2.0
Saint Lucia,2004,8.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0
Saint Lucia,2005,4.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
Saint Lucia,2006,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
Saint Lucia,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Lucia,2009,13.0,0.0,0.0,3.0,2.0,6.0,2.0,0.0
Saint Lucia,2010,3.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0
Saint Lucia,2011,8.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0
Saint Lucia,2012,9.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0
Saint Lucia,2013,13.0,1.0,1.0,2.0,3.0,5.0,2.0,1.0
Saint Lucia,2014,11.0,3.0,0.0,2.0,5.0,4.0,3.0,0.0
Saint Lucia,All,130.0,22.0,3.0,24.0,34.0,50.0,29.0,12.0
Saint Pierre and Miquelon,2005,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
Saint Pierre and Miquelon,2006,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2008,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Saint Pierre and Miquelon,2010,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Saint Pierre and Miquelon,All,4.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0
Saint Vincent and Grenadines,1996,7.0,1.0,0.0,1.0,4.0,3.0,0.0,0.0
Saint Vincent and Grenadines,1997,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
Saint Vincent and Grenadines,1998,10.0,0.0,0.0,0.0,3.0,4.0,2.0,1.0
Saint Vincent and Grenadines,1999,6.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0
Saint Vincent and Grenadines,2000,5.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0
Saint Vincent and Grenadines,2001,7.0,1.0,0.0,0.0,3.0,3.0,1.0,1.0
Saint Vincent and Grenadines,2002,6.0,1.0,0.0,1.0,1.0,3.0,0.0,2.0
Saint Vincent and Grenadines,2003,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0
Saint Vincent and Grenadines,2004,4.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
Saint Vincent and Grenadines,2005,7.0,1.0,0.0,4.0,1.0,3.0,0.0,0.0
Saint Vincent and Grenadines,2006,5.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
Saint Vincent and Grenadines,2007,11.0,0.0,0.0,3.0,4.0,4.0,0.0,0.0
Saint Vincent and Grenadines,2008,3.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0
Saint Vincent and Grenadines,2009,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Saint Vincent and Grenadines,2010,5.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
Saint Vincent and Grenadines,2011,4.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0
Saint Vincent and Grenadines,2012,7.0,3.0,0.0,3.0,2.0,4.0,1.0,0.0
Saint Vincent and Grenadines,2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
